Maintenance_ID,Aircraft_ID,Aircraft_Type,Maintenance_Type,Maintenance_Category,Scheduled_Date,Actual_Start_Date,Completion_Date,Budgeted_Cost,Actual_Cost,Labor_Hours,Parts_Cost,Vendor,Priority,Status,Location,Downtime_Hours,Technician_Count,Cost_Variance,Cost_Variance_Percent,Maintenance_Duration,Delay_Flag,High_Cost_Flag,Maintenance_Year,Maintenance_Month
M1455,A22,b737,scheduled,Hydraulics,2022-08-06,2022-08-17,2022-08-18,109978.0,85239.29113067027,60.0,50691.0,InHouse,High,Cancelled,LosAngeles,60.0,5.559125085440875,-24738.708869329726,-22.494234182590812,1,Yes,No,2022,8
M2342,A25,B737,scheduled,Hydraulics,2023-11-22,2023-11-24,2023-11-24,100376.0,111129.0,76.25535055350554,35990.0,V-C,Low,Completed,Dallas,76.25535055350554,6.0,10753.0,10.712720172152705,0,Yes,Yes,2023,11
M2228,A39,b737,Scheduled,Electrical,2023-07-20,2023-07-20,2023-07-21,68807.0,73932.0,41.0,25445.0,InHouse,High,completed,Chennai,41.0,6.0,5125.0,7.448370078625722,1,No,No,2023,7
M2834,A15,A320,Scheduled,Hydraulics,2024-05-30,2024-06-11,2024-06-12,40318.0,34300.0,91.0,32030.0,InHouse,Medium,InProgress,Mumbai,99.0,5.559125085440875,-6018.0,-14.926335631727763,1,Yes,No,2024,5
M1868,A41,A350,Unscheduled,Hydraulics,2024-06-21,2024-06-30,2024-07-01,36865.0,47147.0,102.0,46308.978087649404,V-B,Critical,Cancelled,Dallas,102.0,10.0,10282.0,27.890953478909537,1,Yes,No,2024,6
M1778,A43,B737,scheduled,Engine,2022-03-30,2022-03-30,2022-03-31,148508.0,85239.29113067027,76.25535055350554,18307.0,V-B,Critical,Completed,Paris,76.25535055350554,5.559125085440875,-63268.70886932973,-42.60289605228656,1,No,No,2022,3
M4590,A16,A320,Unscheduled,Structure,2024-02-02,2024-02-02,2024-02-10,78913.65527065528,18315.0,45.0,46308.978087649404,V-B,High,completed,Dallas,134.0,5.559125085440875,-60598.655270655276,-76.79108902358678,8,No,No,2024,2
M4848,A48,B787,Emergency,Avionics,2024-01-23,2024-01-23,2024-01-23,47492.0,85239.29113067027,76.25535055350554,58673.0,InHouse,Medium,Completed,Dallas,76.25535055350554,5.559125085440875,37747.29113067027,79.48136766333334,0,No,No,2024,1
M3821,A45,B737,Scheduled,Structure,2022-11-22,2022-11-22,2022-12-04,105689.0,85239.29113067027,29.0,42356.0,InHouse,Low,completed,Frankfurt,29.0,5.559125085440875,-20449.708869329726,-19.348947259724024,12,No,No,2022,11
M064,A46,A-320,Preventive,Hydraulics,2024-05-26,2024-06-05,2024-06-06,88408.0,114555.0,133.0,86461.0,InHouse,Low,Completed,Chicago,133.0,10.0,26147.0,29.57537779386481,1,Yes,Yes,2024,5
M2214,A37,B777,scheduled,Electrical,2024-07-11,2024-07-11,2024-07-12,48192.0,47366.0,20.0,4527.0,InHouse,Low,completed,Mumbai,76.25535055350554,2.0,-826.0,-1.7139774236387781,1,No,No,2024,7
M2601,A15,A-320,Preventive,Electrical,2022-06-17,2022-06-17,2022-06-18,78913.65527065528,85239.29113067027,6.0,58168.0,InHouse,High,completed,Tokyo,6.0,6.0,6325.635860014998,8.015895143013658,1,No,No,2022,6
M4865,A09,b737,scheduled,Electrical,2022-12-23,2022-12-23,2022-12-24,78913.65527065528,85239.29113067027,76.25535055350554,63416.0,InHouse,Low,Completed,LosAngeles,76.25535055350554,5.0,6325.635860014998,8.015895143013658,1,No,No,2022,12
M3001,A53,B737,scheduled,Avionics,2023-03-26,2023-03-26,2023-04-08,135552.0,85239.29113067027,6.0,38684.0,V-A,Critical,Completed,Singapore,6.0,6.0,-50312.70886932973,-37.11690633065519,13,No,No,2023,3
M3563,A39,B737,scheduled,Hydraulics,2023-05-03,2023-05-09,2023-05-10,25038.0,85239.29113067027,139.0,80870.0,inhouse,Low,completed,Dallas,139.0,4.0,60201.29113067027,240.43969618448068,1,Yes,No,2023,5
M2973,A55,A-320,scheduled,Electrical,2022-10-29,2022-10-29,2022-10-29,78913.65527065528,132030.0,77.0,82320.0,InHouse,Medium,InProgress,Chennai,77.0,2.0,53116.344729344724,67.3094466948314,0,No,Yes,2022,10
M3652,A32,A350,Emergency,Engine,2024-03-30,2024-04-01,2024-04-04,94833.0,85239.29113067027,76.25535055350554,68983.0,InHouse,High,Cancelled,Dallas,76.25535055350554,5.559125085440875,-9593.708869329726,-10.11642452451122,3,Yes,No,2024,3
M439,A31,B737,scheduled,Engine,2024-07-08,2024-07-08,2024-07-09,16593.0,12146.0,76.25535055350554,70615.0,InHouse,Low,Completed,Frankfurt,76.25535055350554,4.0,-4447.0,-26.80045802446815,1,No,No,2024,7
M2255,A34,b737,scheduled,Structure,2022-02-17,2022-02-21,2022-02-22,141363.0,186792.0,110.74154067674586,57969.0,inhouse,High,completed,Dallas,132.0,5.559125085440875,45429.0,32.13641476199571,1,Yes,Yes,2022,2
M1780,A25,A-320,scheduled,Structure,2023-07-07,2023-07-15,2023-07-16,23772.0,85239.29113067027,110.74154067674586,85819.0,InHouse,High,completed,Dallas,132.0,5.559125085440875,61467.29113067027,258.5701292725487,1,Yes,No,2023,7
M2821,A23,B737,scheduled,Electrical,2022-09-09,2022-09-09,2022-09-09,37218.0,85239.29113067027,84.0,46308.978087649404,inhouse,High,completed,Paris,84.0,6.0,48021.29113067027,129.02705983843913,0,No,No,2022,9
M4907,A22,A350,scheduled,Electrical,2022-05-25,2022-06-03,2022-06-09,78913.65527065528,54578.0,23.0,5838.0,V-A,High,InProgress,Dallas,23.0,2.0,-24335.655270655276,-30.838332335753176,6,Yes,No,2022,5
M945,A50,B777,Scheduled,Electrical,2023-05-11,2023-05-20,2023-05-23,135446.0,202333.0,76.25535055350554,6456.0,InHouse,High,completed,Dallas,76.25535055350554,3.0,66887.0,49.38277985322564,3,Yes,Yes,2023,5
M4611,A07,B737,scheduled,Hydraulics,2024-01-16,2024-01-16,2024-01-26,46742.0,41867.0,76.25535055350554,49344.0,InHouse,High,Cancelled,Chennai,76.25535055350554,1.0,-4875.0,-10.429592229686364,10,No,No,2024,1
M2715,A27,A320,scheduled,Hydraulics,2022-04-05,2022-04-08,2022-04-09,101124.0,75615.0,110.74154067674586,42121.0,InHouse,High,InProgress,Atlanta,117.0,7.0,-25509.0,-25.225465764803605,1,Yes,No,2022,4
M4214,A15,B737,Scheduled,Electrical,2024-09-25,2024-09-25,2024-09-30,42428.0,50381.0,76.25535055350554,46308.978087649404,V-B,Critical,completed,Dallas,76.25535055350554,1.0,7953.0,18.744696898274725,5,No,No,2024,9
M643,A16,B737,scheduled,Engine,2024-03-17,2024-03-27,2024-03-31,11792.0,17348.0,27.0,46308.978087649404,inhouse,High,completed,Dallas,27.0,5.559125085440875,5556.0,47.116689280868385,4,Yes,No,2024,3
M4202,A05,A320,scheduled,Avionics,2024-03-03,2024-03-07,2024-03-08,78913.65527065528,85239.29113067027,146.0,70515.0,InHouse,Medium,Delayed,Dallas,146.0,6.0,6325.635860014998,8.015895143013658,1,Yes,No,2024,3
M1221,A34,B737,scheduled,Hydraulics,2022-06-15,2022-06-15,2022-06-30,78913.65527065528,85239.29113067027,20.0,46308.978087649404,inhouse,Critical,Completed,Dallas,20.0,8.0,6325.635860014998,8.015895143013658,15,No,No,2022,6
M430,A38,B777,scheduled,Structure,2022-01-07,2022-01-07,2022-01-07,28367.0,35895.0,74.0,63391.0,InHouse,High,completed,Singapore,74.0,9.0,7528.0,26.537878520816445,0,No,No,2022,1
M2349,A53,B777,Emergency,Electrical,2022-09-22,2022-09-22,2022-09-29,67134.0,70674.0,13.0,46308.978087649404,InHouse,Critical,Delayed,Dallas,141.0,5.559125085440875,3540.0,5.273036017517205,7,No,No,2022,9
M1887,A56,B787,Emergency,LandingGear,2024-08-01,2024-08-01,2024-08-03,25154.0,27069.0,19.0,5801.0,InHouse,Medium,completed,Chennai,19.0,4.0,1915.0,7.613103283771965,2,No,No,2024,8
M4048,A17,b737,scheduled,Hydraulics,2022-10-14,2022-10-14,2022-10-18,97582.0,85239.29113067027,88.0,46308.978087649404,InHouse,High,InProgress,Dallas,119.0,3.0,-12342.708869329726,-12.64855082835946,4,No,No,2022,10
M839,A21,B777,scheduled,Hydraulics,2023-06-14,2023-06-14,2023-06-15,41651.0,44724.0,96.0,78121.0,InHouse,High,Completed,Dallas,96.0,1.0,3073.0,7.377974118268468,1,No,No,2023,6
M2555,A08,B737,Emergency,Structure,2022-07-12,2022-07-12,2022-07-24,31439.0,85239.29113067027,24.0,75990.0,V-A,Medium,Delayed,Dallas,102.0,3.0,53800.29113067027,171.1259618011714,12,No,No,2022,7
M857,A39,B737,scheduled,Structure,2024-02-04,2024-02-06,2024-02-09,136481.0,168847.0,77.0,36740.0,V-A,High,InProgress,Dallas,111.0,5.559125085440875,32366.0,23.714656252518665,3,Yes,Yes,2024,2
M4976,A57,B777,scheduled,Engine,2024-09-22,2024-10-02,2024-10-03,135199.0,108159.0,98.0,75280.0,inhouse,High,Cancelled,Atlanta,98.0,1.0,-27040.0,-20.00014793008824,1,Yes,Yes,2024,9
M4095,A22,b737,scheduled,Avionics,2023-08-01,2023-08-04,2023-08-05,67587.0,85239.29113067027,27.0,69251.0,InHouse,High,InProgress,Dallas,27.0,5.0,17652.291130670274,26.117879371284825,1,Yes,No,2023,8
M4988,A03,B777,scheduled,Electrical,2022-03-03,2022-03-03,2022-03-10,144049.0,206045.0,32.0,46308.978087649404,V-B,Medium,Delayed,Frankfurt,76.25535055350554,4.0,61996.0,43.0381328575693,7,No,Yes,2022,3
M694,A56,B777,scheduled,Engine,2023-08-04,2023-08-04,2023-08-17,8916.0,7258.0,80.0,13335.0,InHouse,Medium,completed,Mumbai,80.0,5.559125085440875,-1658.0,-18.595782862270077,13,No,No,2023,8
M3653,A31,B737,Emergency,LandingGear,2022-04-23,2022-04-23,2022-05-04,78913.65527065528,35941.0,76.25535055350554,46308.978087649404,InHouse,High,completed,LosAngeles,76.25535055350554,5.0,-42972.655270655276,-54.45528422586582,11,No,No,2022,4
M3185,A24,B737,Scheduled,LandingGear,2024-06-03,2024-06-06,2024-06-07,24320.0,29618.0,76.25535055350554,31951.0,InHouse,Low,Cancelled,Frankfurt,76.25535055350554,5.559125085440875,5298.0,21.784539473684212,1,Yes,No,2024,6
M2374,A22,B737,Preventive,Hydraulics,2022-10-23,2022-11-02,2022-11-05,78913.65527065528,14029.0,76.25535055350554,48331.0,InHouse,Medium,completed,Tokyo,76.25535055350554,6.0,-64884.655270655276,-82.22234168233136,3,Yes,No,2022,10
M1943,A59,b737,Preventive,Structure,2024-07-28,2024-07-28,2024-07-28,78913.65527065528,85239.29113067027,76.25535055350554,81721.0,V-A,Critical,Completed,Mumbai,76.25535055350554,3.0,6325.635860014998,8.015895143013658,0,No,No,2024,7
M4444,A57,A320,Unscheduled,Avionics,2023-06-03,2023-06-09,2023-06-13,78913.65527065528,108948.0,48.0,71417.0,InHouse,Medium,InProgress,Chennai,90.0,1.0,30034.344729344724,38.059756104737495,4,Yes,Yes,2023,6
M1845,A60,B777,scheduled,Avionics,2024-07-17,2024-07-18,2024-07-21,78913.65527065528,91422.0,110.74154067674586,4745.0,V-A,High,completed,London,148.0,6.0,12508.344729344724,15.850672087668533,3,Yes,Yes,2024,7
M2777,A26,A-320,Unscheduled,Engine,2022-06-02,2022-06-10,2022-06-11,78913.65527065528,197934.0,87.0,36058.0,inhouse,Medium,completed,Mumbai,87.0,5.559125085440875,119020.34472934472,150.82350997572337,1,Yes,Yes,2022,6
M3858,A14,A320,scheduled,Avionics,2023-04-03,2023-04-15,2023-04-17,78913.65527065528,85239.29113067027,21.0,80485.0,V-A,High,InProgress,Singapore,21.0,9.0,6325.635860014998,8.015895143013658,2,Yes,No,2023,4
M4350,A16,A-320,scheduled,Electrical,2024-06-24,2024-07-05,2024-07-10,78913.65527065528,83192.0,21.0,25671.0,InHouse,High,completed,LosAngeles,62.0,2.0,4278.344729344724,5.421551840009195,5,Yes,No,2024,6
M1955,A09,b737,Preventive,Hydraulics,2023-05-01,2023-05-04,2023-05-05,91869.0,117865.0,7.0,73953.0,V-C,High,completed,Tokyo,110.0,5.559125085440875,25996.0,28.29681394159074,1,Yes,Yes,2023,5
M3194,A52,B737,scheduled,Engine,2023-02-08,2023-02-19,2023-02-24,84817.0,111836.0,76.25535055350554,63809.0,InHouse,Critical,completed,Paris,76.25535055350554,7.0,27019.0,31.855642147211054,5,Yes,Yes,2023,2
M2752,A39,A350,Unscheduled,Electrical,2024-01-15,2024-01-15,2024-01-28,15577.0,16443.0,89.0,46308.978087649404,V-B,High,completed,Amsterdam,89.0,5.559125085440875,866.0,5.559478718623612,13,No,No,2024,1
M1610,A56,B777,scheduled,Engine,2024-05-10,2024-05-10,2024-05-12,64461.0,85239.29113067027,60.0,40389.0,InHouse,High,completed,Amsterdam,131.0,6.0,20778.291130670274,32.23389511591547,2,No,No,2024,5
M3065,A57,B777,Unscheduled,Structure,2023-05-03,2023-05-03,2023-05-12,28290.0,21539.0,71.0,46308.978087649404,InHouse,Low,InProgress,Chennai,76.25535055350554,8.0,-6751.0,-23.863556026864615,9,No,No,2023,5
M4190,A05,B737,Preventive,Hydraulics,2024-02-20,2024-02-22,2024-02-26,81921.0,75800.0,76.25535055350554,57612.0,InHouse,Low,Completed,Dallas,76.25535055350554,5.559125085440875,-6121.0,-7.471832619230723,4,Yes,No,2024,2
M351,A21,B787,Unscheduled,Electrical,2022-11-29,2022-12-07,2022-12-11,78913.65527065528,160420.0,76.25535055350554,29039.0,InHouse,Medium,Delayed,Frankfurt,76.25535055350554,5.559125085440875,81506.34472934472,103.2854763219333,4,Yes,Yes,2022,11
M2572,A49,b737,scheduled,Electrical,2022-07-08,2022-07-08,2022-07-18,78913.65527065528,119104.0,56.0,9527.0,V-C,Medium,Cancelled,Tokyo,56.0,5.559125085440875,40190.344729344724,50.929518587754295,10,No,Yes,2022,7
M2358,A26,B737,Unscheduled,Electrical,2024-08-22,2024-08-22,2024-08-26,67693.0,95205.0,76.25535055350554,17695.0,V-B,High,Cancelled,Atlanta,76.25535055350554,10.0,27512.0,40.642311612722146,4,No,Yes,2024,8
M458,A41,A-320,scheduled,Engine,2022-01-28,2022-01-28,2022-01-28,78913.65527065528,85239.29113067027,67.0,46308.978087649404,V-C,Low,InProgress,Frankfurt,67.0,1.0,6325.635860014998,8.015895143013658,0,No,No,2022,1
M027,A13,B737,Emergency,LandingGear,2022-12-25,2022-12-25,2022-12-26,78913.65527065528,45607.0,12.0,46308.978087649404,V-C,Low,completed,London,12.0,5.559125085440875,-33306.655270655276,-42.20645356804381,1,No,No,2022,12
M1704,A18,A320,Scheduled,Avionics,2022-01-02,2022-01-03,2022-01-06,108325.0,155144.0,76.25535055350554,17777.0,V-B,High,completed,Dubai,76.25535055350554,5.559125085440875,46819.0,43.22086314331872,3,Yes,Yes,2022,1
M2441,A13,B777,Preventive,LandingGear,2022-04-14,2022-04-14,2022-04-16,78913.65527065528,85239.29113067027,76.25535055350554,7974.0,InHouse,High,completed,Chennai,76.25535055350554,5.559125085440875,6325.635860014998,8.015895143013658,2,No,No,2022,4
M3205,A20,b737,Scheduled,Engine,2024-01-26,2024-02-05,2024-02-09,50488.0,85239.29113067027,34.0,46308.978087649404,inhouse,High,completed,Mumbai,34.0,5.0,34751.29113067027,68.83079371468523,4,Yes,No,2024,1
M608,A11,A350,scheduled,Hydraulics,2022-10-06,2022-10-18,2022-10-18,78913.65527065528,101107.0,102.0,80874.0,InHouse,High,Cancelled,NewYork,102.0,7.0,22193.344729344724,28.123579693814428,0,Yes,Yes,2022,10
M4061,A15,B737,scheduled,Hydraulics,2022-10-22,2022-10-22,2022-10-25,105586.0,154844.0,76.25535055350554,58557.0,V-C,Low,InProgress,Dallas,76.25535055350554,8.0,49258.0,46.652018259996595,3,No,Yes,2022,10
M4412,A45,B787,scheduled,Hydraulics,2023-09-06,2023-09-06,2023-09-06,78913.65527065528,147700.0,76.25535055350554,46308.978087649404,InHouse,High,completed,Singapore,76.25535055350554,5.559125085440875,68786.34472934472,87.16659302299931,0,No,Yes,2023,9
M4692,A23,A320,scheduled,Structure,2022-05-18,2022-05-18,2022-05-19,138170.0,198718.0,24.0,46308.978087649404,V-A,Low,Delayed,Dallas,24.0,5.559125085440875,60548.0,43.8213794600854,1,No,Yes,2022,5
M2461,A31,b737,Scheduled,LandingGear,2024-03-06,2024-03-17,2024-03-18,78913.65527065528,129970.0,76.25535055350554,86290.0,V-B,High,Cancelled,Dallas,76.25535055350554,2.0,51056.344729344724,64.69899861340028,1,Yes,Yes,2024,3
M4371,A21,B737,Scheduled,Avionics,2024-09-07,2024-09-07,2024-09-08,12170.0,16431.0,121.0,12256.0,inhouse,Critical,Delayed,Mumbai,138.0,2.0,4261.0,35.01232539030403,1,No,No,2024,9
M204,A40,B787,scheduled,LandingGear,2022-03-01,2022-03-05,2022-03-06,78913.65527065528,85239.29113067027,40.0,87252.0,V-B,Critical,completed,Tokyo,40.0,1.0,6325.635860014998,8.015895143013658,1,Yes,No,2022,3
M340,A28,B777,Scheduled,Avionics,2023-01-05,2023-01-05,2023-01-05,78913.65527065528,85239.29113067027,67.0,37188.0,inhouse,Critical,completed,Dallas,67.0,1.0,6325.635860014998,8.015895143013658,0,No,No,2023,1
M838,A33,B737,Emergency,Engine,2022-12-22,2022-12-28,2022-12-29,94700.0,119295.0,13.0,46308.978087649404,V-C,High,Cancelled,Atlanta,13.0,2.0,24595.0,25.971488912354808,1,Yes,Yes,2022,12
M3201,A55,B737,Unscheduled,Hydraulics,2023-12-13,2023-12-13,2023-12-19,115927.0,129121.0,89.0,46308.978087649404,V-B,High,completed,Dallas,89.0,7.0,13194.0,11.381300301051525,6,No,Yes,2023,12
M2084,A29,B737,scheduled,LandingGear,2022-11-19,2022-11-19,2022-11-20,78913.65527065528,5291.0,76.25535055350554,1178.0,inhouse,Medium,Completed,Dallas,76.25535055350554,5.559125085440875,-73622.65527065528,-93.29520349570285,1,No,No,2022,11
M1744,A28,A320,scheduled,Engine,2023-05-03,2023-05-03,2023-05-16,104762.0,98020.0,66.0,73628.0,V-A,High,completed,Atlanta,76.25535055350554,7.0,-6742.0,-6.435539604054906,13,No,Yes,2023,5
M2064,A50,A350,scheduled,Hydraulics,2023-04-23,2023-04-27,2023-04-28,78913.65527065528,127109.0,76.25535055350554,46308.978087649404,inhouse,High,Completed,Singapore,76.25535055350554,5.559125085440875,48195.344729344724,61.07351707894664,1,Yes,Yes,2023,4
M2992,A08,b737,scheduled,Engine,2023-03-19,2023-03-19,2023-03-19,124840.0,122129.0,77.0,59822.0,InHouse,Medium,completed,Dallas,77.0,5.559125085440875,-2711.0,-2.1715796219160524,0,No,Yes,2023,3
M4119,A26,B737,scheduled,Electrical,2024-06-17,2024-06-26,2024-07-01,81475.0,85239.29113067027,123.0,40738.0,InHouse,High,completed,Chicago,123.0,8.0,3764.2911306702736,4.620179356453235,5,Yes,No,2024,6
M2419,A46,b737,Emergency,LandingGear,2024-01-01,2024-01-06,2024-01-07,16314.0,16453.0,10.0,46308.978087649404,V-C,High,completed,Frankfurt,10.0,8.0,139.0,0.8520289322054677,1,Yes,No,2024,1
M3738,A09,B737,scheduled,Structure,2023-06-16,2023-06-16,2023-06-19,146788.0,139264.0,9.0,46308.978087649404,V-A,High,Cancelled,Dallas,9.0,5.0,-7524.0,-5.125759598877293,3,No,Yes,2023,6
M1269,A42,B737,Emergency,Avionics,2023-05-02,2023-05-05,2023-05-06,78913.65527065528,117721.0,110.74154067674586,79086.0,V-A,High,completed,Frankfurt,133.0,5.559125085440875,38807.344729344724,49.176970191337176,1,Yes,Yes,2023,5
M734,A20,A-320,scheduled,Structure,2022-07-12,2022-07-12,2022-07-14,78913.65527065528,96363.0,31.0,20305.0,InHouse,High,completed,Dallas,76.25535055350554,8.0,17449.344729344724,22.111945859683697,2,No,Yes,2022,7
M4921,A19,b737,Preventive,Avionics,2022-09-05,2022-09-13,2022-09-14,80149.0,85239.29113067027,97.0,46308.978087649404,V-C,Medium,InProgress,Dallas,97.0,5.559125085440875,5090.291130670274,6.351035110444639,1,Yes,No,2022,9
M858,A15,B737,scheduled,Avionics,2022-10-09,2022-10-14,2022-10-19,78913.65527065528,85239.29113067027,21.0,46308.978087649404,InHouse,High,completed,Dallas,89.0,9.0,6325.635860014998,8.015895143013658,5,Yes,No,2022,10
M4902,A50,B737,scheduled,LandingGear,2023-09-21,2023-10-01,2023-10-02,49854.0,85239.29113067027,34.0,45730.0,InHouse,Critical,completed,Atlanta,56.0,5.559125085440875,35385.29113067027,70.97783754697772,1,Yes,No,2023,9
M3334,A46,A350,scheduled,Structure,2022-04-18,2022-04-25,2022-04-26,35797.0,27328.0,76.25535055350554,13611.0,V-C,High,completed,Dallas,76.25535055350554,5.0,-8469.0,-23.658407129089028,1,Yes,No,2022,4
M4522,A03,b737,scheduled,Hydraulics,2022-04-28,2022-05-06,2022-05-07,82502.0,95676.0,76.25535055350554,46308.978087649404,InHouse,High,InProgress,Dubai,76.25535055350554,10.0,13174.0,15.968097743085016,1,Yes,Yes,2022,4
M220,A13,b737,scheduled,Avionics,2022-03-04,2022-03-04,2022-03-06,105405.0,85355.0,76.25535055350554,46308.978087649404,V-A,High,Delayed,Frankfurt,76.25535055350554,8.0,-20050.0,-19.02186803282577,2,No,Yes,2022,3
M3801,A55,A-320,scheduled,Hydraulics,2023-08-09,2023-08-09,2023-08-16,78999.0,73176.0,29.0,78410.0,V-B,Critical,completed,Dallas,76.25535055350554,5.0,-5823.0,-7.370979379485816,7,No,No,2023,8
M3514,A25,A350,scheduled,Engine,2023-08-06,2023-08-06,2023-08-10,78913.65527065528,25335.0,65.0,12135.0,InHouse,Critical,completed,Dallas,65.0,9.0,-53578.655270655276,-67.89529022181661,4,No,No,2023,8
M1002,A39,B777,Unscheduled,Engine,2023-04-14,2023-04-23,2023-04-24,133891.0,85239.29113067027,7.0,46308.978087649404,V-A,Critical,completed,NewYork,7.0,5.0,-48651.70886932973,-36.33680297356038,1,Yes,No,2023,4
M1072,A04,B787,scheduled,Avionics,2022-09-04,2022-09-15,2022-09-16,78913.65527065528,85239.29113067027,32.0,59840.0,InHouse,High,Completed,Atlanta,76.25535055350554,5.559125085440875,6325.635860014998,8.015895143013658,1,Yes,No,2022,9
M719,A06,b737,scheduled,LandingGear,2024-07-09,2024-07-09,2024-07-12,90862.0,73675.0,75.0,64120.0,V-B,High,completed,Tokyo,76.25535055350554,5.0,-17187.0,-18.915498228082146,3,No,No,2024,7
M671,A15,B777,Emergency,Avionics,2024-08-26,2024-08-31,2024-09-06,78913.65527065528,79913.0,110.74154067674586,46308.978087649404,InHouse,High,completed,Dallas,116.0,5.559125085440875,999.3447293447243,1.2663774424302194,6,Yes,No,2024,8
M898,A58,A350,scheduled,Hydraulics,2022-08-27,2022-08-27,2022-09-02,12155.0,85239.29113067027,11.0,59189.0,InHouse,Low,Completed,Frankfurt,117.0,7.0,73084.29113067027,601.2693634773367,6,No,No,2022,8
M843,A50,A320,scheduled,Hydraulics,2023-11-11,2023-11-18,2023-11-19,28697.0,27188.0,49.0,46308.978087649404,InHouse,Critical,completed,Dallas,49.0,5.0,-1509.0,-5.258389378680698,1,Yes,No,2023,11
M4809,A25,B737,scheduled,Electrical,2022-07-12,2022-07-12,2022-07-19,78913.65527065528,27748.0,16.0,25475.0,inhouse,Low,completed,Dallas,76.25535055350554,5.559125085440875,-51165.655270655276,-64.83751778468391,7,No,No,2022,7
M2440,A56,b737,scheduled,Avionics,2024-07-04,2024-07-04,2024-07-06,45795.0,59997.0,76.25535055350554,59759.0,InHouse,High,completed,Atlanta,76.25535055350554,2.0,14202.0,31.01211922698985,2,No,No,2024,7
M1898,A13,B787,scheduled,Electrical,2022-01-09,2022-01-15,2022-01-16,85983.0,94236.0,76.25535055350554,46308.978087649404,V-B,Low,Completed,London,76.25535055350554,3.0,8253.0,9.598408987823175,1,Yes,Yes,2022,1
M1865,A35,B737,scheduled,Avionics,2023-02-22,2023-02-22,2023-03-08,83013.0,99644.0,76.25535055350554,56569.0,inhouse,High,completed,LosAngeles,76.25535055350554,5.559125085440875,16631.0,20.03421150904075,14,No,Yes,2023,2
